,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13,Is_Animation,Is_Family,Is_Horror,Is_Sci-Fi,Is_Fantasy,Is_Romance,Rating,Metascore
836,835,369,369,7131622,Once Upon a Time... In Hollywood,142502728,231840898,41082018,R,72,Sony Pictures Entertainment (SPE),Quentin Tarantino,Leonardo DiCaprio,Brad Pitt,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
837,836,460,460,7146812,Onward,61555145,83428277,39119861,PG,53,Walt Disney Studios Motion Pictures,Dan Scanlon,Tom Holland,Chris Pratt,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,,
838,837,187,187,7286456,Joker,335451311,738800000,96202337,R,43,Warner Bros.,Todd Phillips,Joaquin Phoenix,Robert De Niro,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6,59.0
839,838,512,512,7349950,It Chapter Two,211593228,261500000,91062152,R,42,Warner Bros.,Andy Muschietti,Jessica Chastain,James McAvoy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.7,58.0
840,839,452,452,7713068,Harley Quinn: Birds of Prey,84158461,117700000,33010017,R,43,Warner Bros.,Cathy Yan,Margot Robbie,Rosie Perez,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
841,840,758,758,7959026,The Mule,103804407,71000000,17509431,R,42,Warner Bros.,Clint Eastwood,Clint Eastwood,Patrick L. Reyes,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
842,841,410,410,7975244,Jumanji: The Next Level,316831246,479744747,59251543,PG-13,74,Sony Pictures Entertainment (SPE),Jake Kasdan,Dwayne Johnson,Jack Black,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0,58.0
843,842,584,584,8079248,Yesterday,73286650,79724048,17010050,PG-13,63,Universal Pictures,Danny Boyle,Himesh Patel,Lily James,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,
844,843,211,211,8350360,Annabelle Comes Home,74152591,157100000,20269723,R,43,Warner Bros.,Gary Dauberman,Vera Farmiga,Patrick Wilson,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.9,53.0
845,844,447,447,8579674,1917,159227644,225561315,576216,R,73,Universal Pictures,Sam Mendes,Dean-Charles Chapman,George MacKay,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,79.0
846,845,689,689,8946378,Knives Out,165363234,143869563,26769548,PG-13,77,Lionsgate,Rian Johnson,Daniel Craig,Chris Evans,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
847,846,415,415,9426210,Weathering with You,7798743,185388136,1808533,PG-13,18,GKIDS,Makoto Shinkai,Kotaro Daigo,Nana Mori,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,,
